CASRN,EndPt,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
307_70_0,NRB,13.246207482993196,-9.024208238851097,13.246207482993196,3.580876956211779,0.34475248730063573,532.1120000000001,528.08,531.994279148,194,0,0.3845038108123981,-0.3898553642969559,0.3898553642969559,0.3845038108123981,0.40625,0.625,0.84375,6.946043583564661,677.0334857320406,26.784457050376172,13.790960106060671,13.790960106060671,13.504035844753886,6.796572328759953,6.796572328759953,5.806976704802065,5.806976704802065,3.716675463084778,3.716675463084778,1.6611680418615107,1.6611680418615107,-1.4400000000000008,844971.1125933755,30.56,7.537061072443876,3.4271023965141603,160.4936139825163,5.106527394840706,6.606881964512918,0.0,0.0,0.0,59.72820725771038,0.0,8.78083009534964,79.02747085814677,0.0,0.0,0.0,0.0,0.0,92.91482834833712,0.0,0.0,0.0,0.0,59.72820725771038,6.606881964512918,0.0,0.0,0.0,0.0,87.80830095349641,0.0,0.0,71.441616617064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,66.3350892222233,87.80830095349641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,257.3565642187855,0.0,0.0,7.781429580503163,0.0,-75.37871674977892,0.0,-6.095066759964623,-3.580876956211779,0.0,1.0,32,1,1,0,0,0,0,0,0,1,1,21,10,0,0,0,0,5.961500000000004,57.61279999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678_39_7,NRB,13.107876984126985,-8.62376523526077,13.107876984126985,2.1637511527223374,0.4790159831256692,464.11499999999995,459.07499999999993,464.00689452000006,170,0,0.45964729443994234,-0.39614042090829676,0.45964729443994234,0.39614042090829676,0.39285714285714285,0.6428571428571429,0.8928571428571429,6.634861549962137,558.775632540629,23.414213562373096,12.28682319902991,12.28682319902991,11.810660171779821,6.132479177188541,6.132479177188541,5.122172878561651,5.122172878561651,3.21287215356654,3.21287215356654,1.4937818125752436,1.4937818125752436,-1.2300000000000006,148687.2122157464,26.77,6.647539407080787,3.2354052533410314,141.63206565934098,5.106527394840706,0.0,0.0,0.0,0.0,47.63400269410551,0.0,0.0,74.63705581047195,0.0,0.0,0.0,13.027703587438928,0.0,79.74358320531266,0.0,0.0,0.0,0.0,54.054824317031525,6.606881964512918,0.0,0.0,0.0,0.0,74.63705581047195,0.0,0.0,59.34741205345914,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,20.23,60.66170628154445,74.63705581047195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,216.15360133200437,0.0,0.0,7.981024145482343,0.0,-56.37462876354246,0.0,-10.596245561221888,-2.1637511527223374,0.0,1.0,28,1,1,0,0,0,0,0,0,1,1,18,8,0,0,0,0,5.378200000000002,52.3868,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100_37_8,NRB,8.457222222222223,0.2794444444444444,8.457222222222223,0.2794444444444444,0.5729565292361726,117.192,102.07199999999997,117.1153641,50,0,0.055797107120473165,-0.3950445740257861,0.3950445740257861,0.055797107120473165,1.25,1.75,1.875,3.0743734120651833,43.79319390447952,6.405777393935816,5.7228543157461065,5.7228543157461065,3.8460652149512318,3.179124626440447,3.179124626440447,1.7504895207835705,1.7504895207835705,1.3106549570167534,1.3106549570167534,0.6812559200041262,0.6812559200041262,-0.08,58.51622162380951,7.919999999999998,5.0645086705202305,2.9925383407397503,51.11802902221197,10.006437125691184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.08951281182515,6.544756405912575,6.606881964512918,5.106527394840706,0.0,0.0,4.899909730850478,0.0,13.847474399381248,26.241151182250643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24758830794183,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,23.47,0.0,0.0,0.0,6.606881964512918,0.0,19.634269217737724,0.0,0.0,0.0,18.747384130231726,5.106527394840706,0.0,0.0,2.1805555555555554,8.457222222222223,0.0,0.0,0.0,0.0,7.362222222222223,0.0,1.0,8,1,2,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0.32050000000000006,34.87379999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_81_8,NRB,8.793673469387755,0.2990362811791385,8.793673469387755,0.2990362811791385,0.6055825906755311,173.29999999999995,150.11599999999999,173.177964356,74,0,0.05579751415347984,-0.39504457060671067,0.39504457060671067,0.05579751415347984,0.9166666666666666,1.4166666666666667,1.75,3.396054517491409,77.9077646698008,9.234204518682008,8.551281440492298,8.551281440492298,5.846065214951232,5.179124626440446,5.179124626440446,3.2723543654363993,3.2723543654363993,2.0720178452538986,2.0720178452538986,1.2402729143790734,1.2402729143790734,-0.08,450.9470049854495,11.920000000000002,9.011575091575093,6.619056743012787,76.57779747979839,10.006437125691184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,25.93115605767717,6.544756405912575,6.606881964512918,5.106527394840706,0.0,0.0,4.899909730850478,0.0,39.53076089108528,26.241151182250643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.247588307941825,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,23.47,0.0,0.0,0.0,0.0,6.606881964512918,19.634269217737724,25.683286491704038,0.0,0.0,18.747384130231726,5.106527394840706,0.0,0.0,2.354166666666667,8.793673469387755,0.0,0.0,0.0,4.995571145124717,7.856588718820863,0.0,1.0,12,1,2,0,0,0,0,0,0,2,1,2,8,0,0,0,0,1.8809,53.341800000000035,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139_87_7,NRB,8.471111111111112,0.1744444444444444,8.471111111111112,0.1744444444444444,0.5206026319121415,133.191,118.07099999999997,133.11027872,56,0,0.05579901536908463,-0.395044557979444,0.395044557979444,0.05579901536908463,1.1111111111111112,1.5555555555555556,1.7777777777777777,3.1753410823958332,53.01955000865388,7.112884175122364,5.877174692432613,5.877174692432613,4.346065214951232,3.2882456112707374,3.2882456112707374,1.8814753502666903,1.8814753502666903,1.2796691275336336,1.2796691275336336,0.7108738773664462,0.7108738773664462,-0.12,95.7964805168374,8.880000000000003,6.006903553299494,4.3876142131979705,55.91226277440798,10.213054789681411,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.923737199690624,6.544756405912575,13.08951281182515,13.213763929025836,10.213054789681411,0.0,0.0,4.899909730850478,0.0,6.923737199690624,32.84803314676356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.960997667295445,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,13.213763929025836,13.08951281182515,6.544756405912575,0.0,0.0,11.823646930541102,0.0,10.213054789681411,0.0,0.0,1.9861111111111112,16.94222222222222,0.0,0.0,0.0,0.0,4.571666666666666,0.0,1.0,9,2,3,0,0,0,0,0,0,3,2,3,5,0,0,0,0,-0.7071000000000003,36.285599999999995,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_01_0,RB,8.195,0.2569444444444444,8.195,0.2569444444444444,0.4945926556736864,89.13799999999999,78.04999999999998,89.084063972,38,0,0.05577352146773954,-0.39504500608688486,0.39504500608688486,0.05577352146773954,1.5,2.0,2.0,2.6272148478988635,28.72905595320056,4.99156383156272,4.308640753373011,4.308640753373011,2.770055610029662,2.0268827230335917,2.0268827230335917,1.5268827230335915,1.5268827230335915,0.5472135954999577,0.5472135954999577,0.19999999999999993,0.19999999999999993,-0.08,14.834466856136647,5.92,3.1232520325203255,3.9200000000000004,38.38814479341875,10.006437125691184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09534396535438,6.544756405912575,6.606881964512918,5.106527394840706,0.0,0.0,4.899909730850478,0.0,0.0,27.246982335779872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.253419461471054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,0.0,0.0,0.0,6.606881964512918,0.0,6.544756405912575,0.0,0.0,18.99525369620486,0.0,5.106527394840706,0.0,0.0,1.9305555555555556,8.195,0.0,0.0,0.0,0.0,1.0208333333333333,3.8536111111111113,1.0,6,1,2,0,0,0,0,0,0,2,1,2,2,0,0,0,0,-0.45970000000000016,25.63979999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_59_9,NRB,8.34,0.16319444444444442,8.34,0.16319444444444442,0.49360478334009367,119.16399999999999,106.05999999999997,119.094628656,50,0,0.05578721661716362,-0.395044774103398,0.395044774103398,0.05578721661716362,1.125,1.5,1.75,2.9196126414385533,43.693328434369654,6.405777393935816,5.170067911246065,5.170067911246065,3.808060412490447,2.71212465956731,2.71212465956731,1.7504895207835705,1.7504895207835705,0.9634413615167955,0.9634413615167955,0.45322475511229887,0.45322475511229887,-0.12,50.25226450504587,7.880000000000001,5.025348837209303,4.050068027210885,49.547320660011366,15.11296452053189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,13.08951281182515,13.213763929025836,10.213054789681411,0.0,0.0,4.899909730850478,0.0,0.0,33.35094872352818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46391324406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,13.213763929025836,13.08951281182515,0.0,0.0,0.0,11.947581713527669,0.0,10.213054789681411,0.0,0.0,1.8611111111111112,16.68,0.0,0.0,0.0,0.0,1.6052777777777778,1.853611111111111,1.0,8,2,3,0,0,0,0,0,0,3,2,3,4,0,0,0,0,-1.0972000000000002,31.668599999999984,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_71_6,NRB,8.485,0.06944444444444442,8.485,0.06944444444444442,0.419530358360434,149.19,134.07,149.10519334,62,0,0.05580092448598239,-0.39504454192636634,0.39504454192636634,0.05580092448598239,0.7,1.0,1.2,3.2950821163049606,55.74860596185443,7.819990956308912,6.031495069119117,6.031495069119117,4.846065214951232,3.3973665961010275,3.3973665961010275,2.01246117974981,2.01246117974981,1.2486832980505134,1.2486832980505134,0.7596742653368967,0.7596742653368967,-0.16,153.59701265360627,9.839999999999998,6.953122171945702,4.69379087242276,60.706496526603985,15.319582184522117,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,19.634269217737724,19.820645893538753,15.319582184522117,0.0,0.0,4.899909730850478,0.0,0.0,39.45491511127648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.674407026649064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.93000000000001,0.0,0.0,0.0,19.820645893538753,19.634269217737724,0.0,0.0,4.899909730850478,0.0,0.0,15.319582184522117,0.0,0.0,1.7916666666666667,25.455,0.0,0.0,0.0,0.0,1.7533333333333336,0.0,1.0,10,3,4,0,0,0,0,0,0,4,3,4,6,0,0,0,0,-1.734699999999999,37.6974,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077_37_0,RB,11.715666965860418,-0.03944444444444439,11.715666965860418,0.03944444444444439,0.5429307244362369,245.36299999999997,218.14699999999993,245.199093724,102,0,0.22222387019366388,-0.39453445773220336,0.39453445773220336,0.22222387019366388,0.9411764705882353,1.4705882352941178,2.0,3.592327607219961,179.5033882587526,12.932875131431278,11.028063670015763,11.028063670015763,8.25674881747419,6.753302178829084,6.753302178829084,4.345767250956454,4.345767250956454,2.836736363771242,2.836736363771242,1.8172954250894877,1.8172954250894877,-0.6100000000000001,5063.523709809381,16.39,11.863212248275616,9.124322138565223,104.62837967522803,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,39.02784531432067,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,51.8694885601727,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,30.583196222554516,0.0,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.249439720332578,17.610738135005743,0.0,0.044992152725288115,0.0,7.4974891657765035,2.764007492826556,0.0,0.9230769230769231,17,2,4,0,0,0,0,0,0,3,2,4,11,0,0,0,0,1.5501999999999998,68.74460000000005,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
93_82_3,RB,11.960707244414825,-0.03710600907029482,11.960707244414825,0.03710600907029482,0.294018163616925,371.6060000000001,326.2460000000001,371.33994429999996,156,0,0.22222387019366388,-0.39453445773220336,0.39453445773220336,0.22222387019366388,0.6153846153846154,0.9615384615384616,1.3076923076923077,3.290963307171192,291.11194727688354,19.296836162110203,17.39202470069469,17.39202470069469,12.756748817474193,11.253302178829077,11.253302178829077,7.527747766295917,7.527747766295917,5.086736363771239,5.086736363771239,3.408285682759217,3.408285682759217,-0.6100000000000001,436745.9796587618,25.39,20.698879781823408,16.8368029259421,161.91285870479751,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,96.81523992065479,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,109.65688316650682,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,109.65688316650682,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,83.47068109803816,4.899909730850478,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.52004271370898,17.881017395213462,0.0,0.05814268729558281,0.0,20.34939251594934,2.8580713544993026,0.0,0.9545454545454546,26,2,4,0,0,0,0,0,0,3,2,4,20,0,0,0,0,5.061100000000006,110.29760000000007,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
7545_23_5,RB,11.88714378116965,-0.03770232602845058,11.88714378116965,0.03770232602845058,0.42854927023056283,315.498,278.202,315.277344044,132,0,0.22222387019366388,-0.39453445773220336,0.39453445773220336,0.22222387019366388,0.7272727272727273,1.1363636363636365,1.5454545454545454,3.385858972127775,240.48676757063166,16.46840903736402,14.563597575948503,14.563597575948503,10.756748817474193,9.253302178829081,9.253302178829081,6.113534203922821,6.113534203922821,4.086736363771243,4.086736363771243,2.70117890157267,2.70117890157267,-0.6100000000000001,60749.00907254199,21.39,16.75526398912776,13.080763099474359,136.4530902472111,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,71.13195342895074,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,83.97359667480276,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,83.97359667480276,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,57.787394606334104,4.899909730850478,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.43903058955881,17.793563138652797,0.0,0.05465198979563146,0.0,14.545668431023602,2.833752517635821,0.0,0.9444444444444444,22,2,4,0,0,0,0,0,0,3,2,4,16,0,0,0,0,3.5007000000000024,91.82960000000006,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
7545_24_6,RB,11.928151416454156,-0.03735726377346871,11.928151416454156,0.03735726377346871,0.36515571538972436,343.5520000000001,302.22400000000005,343.30864417199996,144,0,0.22222387019366388,-0.39453445773220336,0.39453445773220336,0.22222387019366388,0.6666666666666666,1.0416666666666667,1.4166666666666667,3.3325498620815837,265.60957573422434,17.88262259973711,15.977811138321599,15.977811138321599,11.756748817474193,10.253302178829081,10.253302178829081,6.820640985109369,6.820640985109369,4.586736363771241,4.586736363771241,3.054732292165943,3.054732292165943,-0.6100000000000001,163099.07480956486,23.389999999999997,18.724715123833807,14.949326786379796,149.18297447600432,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,83.97359667480276,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,96.81523992065479,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,96.81523992065479,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,70.62903785218613,4.899909730850478,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.484213572065539,17.84158030632832,0.0,0.05664166761120204,0.0,17.436491415149543,2.847739705512062,0.0,0.95,24,2,4,0,0,0,0,0,0,3,2,4,18,0,0,0,0,4.280900000000004,101.06360000000006,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
136_26_5,RB,11.761989279910004,-0.038930802103879,11.761989279910004,0.038930802103879,0.5265466315599729,259.38999999999993,230.15799999999996,259.214743788,108,0,0.22222387019366388,-0.39453445773220336,0.39453445773220336,0.22222387019366388,0.8888888888888888,1.3888888888888888,1.8888888888888888,3.541422347261114,191.47812537169963,13.639981912617825,11.735170451202311,11.735170451202311,8.756748817474191,7.253302178829084,7.253302178829084,4.699320641549728,4.699320641549728,3.0867363637712426,3.0867363637712426,1.9940721203861247,1.9940721203861247,-0.6100000000000001,8338.457332864278,17.389999999999997,12.836807518614501,9.423163991707671,110.99332178962466,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,45.448666937246685,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,58.29031018309871,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,58.29031018309871,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,37.00401784548053,0.0,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.300762034382164,17.65747162129967,0.0,0.047831658898127793,0.0,8.876004275231784,2.7845970768549235,0.0,0.9285714285714286,18,2,4,0,0,0,0,0,0,3,2,4,12,0,0,0,0,1.9403000000000001,73.36160000000004,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3077_30_3,RB,11.659494126354245,-0.04010445362718085,11.659494126354245,0.04010445362718085,0.5546320443317144,231.33599999999996,206.13599999999997,231.18344366,96,0,0.2222238701936539,-0.39453445773220336,0.39453445773220336,0.2222238701936539,1.0,1.5625,2.0625,3.647316095120324,167.64680800003893,12.22576835024473,10.320956888829215,10.320956888829215,7.756748817474191,6.253302178829084,6.253302178829084,3.9922138603631794,3.9922138603631794,2.5867363637712417,2.5867363637712417,1.6405187297928512,1.6405187297928512,-0.6100000000000001,3065.1358490263688,15.39,10.892929887469862,7.651829468630145,98.26343756083142,15.11296452053189,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,19.51033443475116,13.213763929025836,15.007591973753234,5.907179729351506,0.0,4.899909730850478,0.0,45.448666937246685,26.303276740850986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32342099073438,4.794537184071822,0.0,45.448666937246685,0.0,0.0,0.0,0.0,60.77000000000001,0.0,4.794537184071822,0.0,19.120943658377342,19.51033443475116,12.841643245852019,24.162374599628507,0.0,0.0,6.923737199690624,10.213054789681411,0.0,0.0,13.18709404132023,17.55645641245479,0.0,0.04129487906273677,0.0,6.144479906517244,2.737341427311666,0.0,0.9166666666666666,16,2,4,0,0,0,0,0,0,3,2,4,10,0,0,0,0,1.1601000000000001,64.12760000000004,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
