CAS,SMILES,pEC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
101200-48-0,O=C(OC)c1ccccc1S(=O)(=O)NC(=O)N(c2nc(nc(n2)C)OC)C,2.6457430790000003,12.56536785084404,-4.368575850865034,12.56536785084404,0.03144072311099677,0.7167290595096939,395.39700000000016,378.26100000000014,395.0899542640001,144.0,0.0,0.33875378897071645,-0.46665717609123036,0.46665717609123036,0.33875378897071645,1.1111111111111112,1.7777777777777777,2.4074074074074074,2.3194951715639855,978.4128342327294,20.189869965382485,14.955993492005378,15.772490072933104,12.689907692755513,7.437993032342066,8.921156279936458,5.126731583580811,6.777555709826737,3.305663286300101,4.684038377345536,1.9937520703430487,3.1691361129149707,-3.2800000000000002,696547.6647443475,20.03707879054471,7.949185356059635,4.468709889285043,154.95770036010796,9.473725907600098,10.719887973517702,0.0,5.948339280986494,10.023291153407584,18.010884639876757,4.899909730850478,22.72896621692467,14.951935562841626,0.0,12.13273413692322,19.056471336613846,7.04767198267719,19.78304657425206,27.480597260072678,27.972050234684,0.0,19.67403042729371,0.0,11.819220675208399,26.167176796082735,35.65332426354336,0.0,6.010464839586836,14.358867549102616,10.742876465058316,6.010464839586836,0.0,56.637419412692736,14.760154107207633,6.923737199690624,16.182393173768745,29.160951749364216,0.0,0.0,0.0,140.67999999999998,26.91919442921528,18.00687135247258,0.0,23.346660110270257,0.0,12.009707272128011,38.42293779780116,6.923737199690624,4.722094864452088,19.688798516641672,4.736862953800049,36.45329300360424,0.0,36.35158200830634,0.0,-0.20775198646951853,-0.6960149110149096,4.263610172361977,0.0,1.558326924006262,-0.6397118774610524,0.26666666666666666,27.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,12.0,5.0,0.0,0.0,0.0,2.0,0.5099200000000002,93.01800000000004,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141517-21-7,O=C(OC)C(=NOC)c1ccccc1CON=C(c2cccc(c2)C(F)(F)F)C,7.569703682,12.85167320599274,-4.443395226860286,12.85167320599274,0.04835193262592208,0.39177774269480653,408.3760000000001,389.2240000000001,408.129691748,154.0,0.0,0.41593199541802334,-0.464183825616291,0.464183825616291,0.41593199541802334,1.0344827586206897,1.7586206896551724,2.413793103448276,2.2074515075458656,923.9374837917072,21.44094682093905,15.987222706586607,15.987222706586607,13.773405473319125,8.39499954749913,8.39499954749913,5.799894719153325,5.799894719153325,3.8630085272706833,3.8630085272706833,2.4334657545636778,2.4334657545636778,-3.3599999999999985,2069502.6520507496,21.934664033402775,9.719332024063757,5.805992426939383,165.1055202087532,14.412040121273314,13.716679505790452,5.711685002770702,0.0,0.0,12.145603805395325,0.0,4.794537184071822,13.171245143024459,0.0,46.709627864270736,24.61992282831084,11.126902983393991,18.384934035745232,32.3778224483696,17.392675293493255,0.0,0.0,10.31142545350108,19.706917681647017,14.219595082555067,70.78474251448087,0.0,0.0,0.0,13.171245143024459,0.0,0.0,31.612270376048322,31.989757787301528,0.0,29.177543166478607,58.842362001193955,0.0,0.0,0.0,69.48,17.70905529709232,17.96578232709628,0.0,23.593703461751318,11.126902983393991,12.13273413692322,33.27606641916891,24.26546827384644,0.0,10.31142545350108,14.412040121273314,43.258535146105764,0.0,21.94620494009286,7.579780150392316,0.7224288623413129,-0.6917153004641203,11.544855746756449,-4.443395226860286,1.4859675112328885,2.514004837069481,0.25,29.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,9.0,7.0,0.0,0.0,0.0,2.0,4.169700000000003,100.44800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64628-44-0,O=C(NC(=O)c1ccccc1Cl)Nc2ccc(OC(F)(F)F)cc2,8.350635608,12.039023421531919,-4.797925371853683,12.039023421531919,0.11411277535195352,0.8636949977383396,358.70300000000003,348.623,358.03320451999997,126.0,0.0,0.5725963173375077,-0.40579734735493084,0.5725963173375077,0.40579734735493084,1.0,1.625,2.2083333333333335,1.9497265485235746,748.3746507232845,17.74227620818978,11.855404916945504,12.61133386296396,11.243002059931312,6.471143001181725,6.8491074741909515,4.460274775354615,4.867474902095222,2.691308408570331,3.020896629610377,1.7180866701160773,1.939641442312956,-2.739999999999999,154226.4810022367,17.611316508566166,7.221431241589859,5.165272203667176,138.9195099012217,10.05365155780638,5.749511833283905,0.0,0.0,5.907179729351506,12.393473371368454,10.111325788078153,4.794537184071822,0.0,13.171245143024459,23.733674027155736,36.39820241076966,5.687386274683562,10.586084805438322,27.497182464968155,29.226620406605655,0.0,5.316788604006331,0.0,6.362358859030383,5.316788604006331,59.1170213531312,0.0,5.749511833283905,15.370440161812711,23.653168601779846,5.749511833283905,11.600939890232516,18.300653100719963,0.0,0.0,10.357988675768818,48.53093654769288,5.022633313741326,0.0,0.0,67.43,24.050164934003867,22.760319511168106,0.0,16.273471080121883,0.0,12.13273413692322,24.26546827384644,12.13273413692322,0.0,15.370440161812711,11.600939890232516,39.817181041733434,5.834613755115383,23.59937815569805,4.532308335798874,0.2890971332926613,-1.1428455299577225,9.729303591284118,-4.797925371853683,0.0,0.0,0.06666666666666667,24.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,9.0,3.0,0.0,0.0,0.0,2.0,4.200500000000002,81.06190000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27519-02-4,C(=CCCCCCCCCCCCCC)CCCCCCCC,5.475139539,2.4303307646753787,1.3096788194444444,2.4303307646753787,1.3096788194444444,0.16426965563347332,322.6210000000001,276.253,322.359951472,138.0,0.0,-0.035073467390462444,-0.08853928215614884,0.08853928215614884,0.035073467390462444,0.34782608695652173,0.6086956521739131,0.9130434782608695,3.0230693397579023,216.07820003461555,16.849242404917504,16.589729380923657,16.589729380923657,11.414213562373096,11.064043476634154,11.064043476634154,7.352055648879763,7.352055648879763,4.86535507165041,4.86535507165041,3.20462330364885,3.20462330364885,-0.26,119072.77235845057,22.74,21.739999999999995,21.74,148.07837451237071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.31183895693918,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8430852349755,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8430852349755,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.99561083559423,0.0,0.0,25.999514613049012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.91544914882491,4.58455085117509,0.0,0.9130434782608695,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,8.9943,108.2110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
57-06-7,C(=NCC=C)=S,5.133057453,4.253009259259259,0.5868055555555556,4.253009259259259,0.5868055555555556,0.2883568789906168,99.15800000000002,94.118,99.01427016,32.0,0.0,0.06708565753341106,-0.2283522921883799,0.2283522921883799,0.06708565753341106,2.0,2.6666666666666665,2.8333333333333335,3.0739155094200403,81.54887502163469,4.82842712474619,3.3470257175265417,4.163522298454268,2.914213562373095,1.5604552899264745,1.9687035803903374,0.7206502963558148,0.9032244821908701,0.28493626022789853,0.414035705101479,0.10181752206178676,0.17635312131177974,-0.4600000000000001,20.986300857070454,5.54,4.54,3.54,42.398577071900114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,6.578935683598497,6.076020106833881,12.217873443046695,0.0,11.706018258038123,0.0,17.379135295172244,0.0,0.0,4.992404732635669,0.0,6.544756405912575,12.654955790432378,0.0,0.0,0.0,0.0,0.0,12.217873443046695,11.706018258038123,0.0,0.0,0.0,17.64736052306805,0.0,0.0,0.0,12.36,0.0,0.0,0.0,0.0,6.544756405912575,0.0,0.0,6.076020106833881,0.0,28.95047571140641,0.0,0.0,4.253009259259259,3.537037037037037,2.2056944444444446,0.0,0.0,0.0,1.6659722222222222,4.004953703703704,0.0,0.25,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.2752,30.089999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10222-01-2,N#CC(C(=O)N)(Br)Br,5.4412901510000005,10.158055555555556,-1.3888888888888888,10.158055555555556,0.7499999999999993,0.6791318766967556,241.87,239.85399999999998,239.853386884,44.0,0.0,0.2593654513083806,-0.3667606980065132,0.3667606980065132,0.2593654513083806,1.75,2.125,2.125,4.193609558837734,147.85263754543286,6.784457050376173,3.6887411011719013,6.86073417940131,3.5040358447538855,1.5943705505859507,3.180367089700655,1.0504472134239184,4.493586609681479,0.4498775649660746,1.586095124603498,0.05509663444777707,0.05509663444777707,-0.08000000000000007,38.3366927298978,7.919999999999998,2.464484911550468,1.8010352108427676,63.09822294643068,5.733667477162185,6.069221312792274,0.0,3.233526517667616,5.907179729351506,0.0,4.794537184071822,0.0,5.261891554738487,0.0,0.0,31.859887795898697,0.0,0.0,4.794537184071822,37.767067525250205,5.261891554738487,0.0,5.733667477162185,3.233526517667616,0.0,0.0,0.0,6.069221312792274,5.733667477162185,0.0,0.0,31.859887795898697,9.140706247019121,4.794537184071822,11.33111286753076,0.0,0.0,0.0,0.0,0.0,66.88,9.140706247019121,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.069221312792274,0.0,31.859887795898697,10.995559031900672,-1.3888888888888888,5.452546296296296,10.158055555555556,8.11986111111111,4.725555555555555,-0.7499999999999993,1.599537037037037,0.0,0.0,0.0,0.3333333333333333,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.48138000000000003,35.392399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131341-86-1,N#Cc1c[nH]cc1c3cccc2OC(F)(F)Oc23,5.528464637000001,13.023776297556058,-3.665128613945579,13.023776297556058,0.03926870748299294,0.843643438472277,248.18799999999993,242.13999999999993,248.039733872,90.0,0.0,0.5858089053555832,-0.39525931094346933,0.5858089053555832,0.39525931094346933,1.1666666666666667,2.0,2.7777777777777777,2.1740220741413943,658.3372887633639,12.75071237662706,8.906390468394267,8.906390468394267,8.605284928953472,5.066785325922476,5.066785325922476,3.694821692245199,3.694821692245199,2.584699289967147,2.584699289967147,1.8604068932571594,1.8604068932571594,-2.5499999999999994,20098.272703462433,10.594325580249754,3.4691870630820745,1.4864740882814826,100.3724517681742,14.457704428547306,6.069221312792274,11.49902366656781,0.0,0.0,6.294649851268394,0.0,0.0,5.261891554738487,8.78083009534964,12.13273413692322,6.06636706846161,23.520590126620142,5.563451491696996,18.254556002949737,0.0,5.261891554738487,4.9839785209472085,0.0,6.294649851268394,0.0,36.156239840307975,0.0,28.695147962754074,9.473725907600098,8.78083009534964,11.49902366656781,0.0,11.278628372215604,0.0,11.33111286753076,5.563451491696996,30.59278834861098,0.0,11.126902983393991,0.0,58.040000000000006,6.294649851268394,8.78083009534964,0.0,11.49902366656781,16.690354475090988,0.0,12.263210640074686,18.329577708536295,6.069221312792274,14.457704428547306,5.261891554738487,34.875240850970016,0.0,2.7532922335600905,8.929616598954397,1.2364271541950123,-0.09612055933484442,6.511644935752079,-0.6267678807634174,0.0,0.0,0.08333333333333333,18.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,2.87488,57.14670000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122453-73-0,N#Cc2c(c1ccc(cc1)Cl)n(c(c2Br)C(F)(F)F)COCC,7.718171536,13.409102943646594,-4.632727995261891,13.409102943646594,0.09782360166288706,0.6752304231106963,407.6170000000001,396.52900000000005,405.969537412,122.0,0.0,0.4321831065688422,-0.3610505925520648,0.4321831065688422,0.3610505925520648,1.3043478260869565,1.9130434782608696,2.391304347826087,2.7738657469756407,748.053198932485,17.198306133819763,11.916112485641513,14.258037970774671,10.807078978130338,6.537783597211934,7.708746339778514,4.552581214345154,5.78201526437449,3.126516632313768,4.15056145349826,2.186709713800613,3.0279802760870402,-1.49,113845.49437533332,17.857503385138468,6.952345452717431,3.5470173214907934,143.90588475743098,9.303962601591405,18.49396605514022,0.0,0.0,0.0,6.176298517443475,0.0,0.0,18.433136697762947,0.0,23.733674027155736,40.54986672626019,11.629515278254244,15.73009900237787,17.908108096824506,27.530883788181864,5.261891554738487,4.567099647791355,0.0,19.830852464633583,6.606881964512918,45.01820058996564,0.0,17.32660079933773,0.0,13.171245143024459,0.0,27.530883788181864,11.173981612304273,17.64397821874301,11.33111286753076,18.18111668623608,28.738187789678854,5.022633313741326,11.257379486545457,0.0,37.95,11.870226512291936,18.433136697762947,0.0,29.067797714390274,10.586084805438322,4.567099647791355,0.0,31.189205473537065,6.069221312792274,15.929943897949348,16.337802844032566,46.047500691120064,8.727163883778692,0.0,9.765877040116457,-0.46715718694885244,0.0,8.0617258755354,-4.632727995261891,1.6087288027712359,0.0,0.26666666666666666,23.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,5.455480000000003,83.92100000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35691-65-7,N#CCCC(C#N)(CBr)Br,5.080680431,8.575625,-0.5528472222222225,8.575625,0.4071527777777777,0.7357722239015582,265.936,259.888,263.889772392,54.0,0.0,0.12254402578281534,-0.1983458683186599,0.1983458683186599,0.12254402578281534,1.4,2.0,2.3,3.8705861943917075,179.16728769260075,8.035533905932738,5.271676480578012,8.443669558807422,4.681980515339465,2.714117245696817,4.6285844230005715,1.8688536535976252,3.947556149995905,1.0452568641268012,3.6091404722156213,0.40663333136092716,1.0106341613055356,-0.06000000000000005,144.17815672595555,9.94,4.709164697585968,3.195249674976354,77.08421617403273,0.0,4.324258493532197,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,31.859887795898697,6.4208216229260096,11.750911269987437,12.138442625584547,0.0,31.859887795898697,10.523783109476973,0.0,0.0,17.165901739384218,5.330089647061427,0.0,0.0,12.138442625584547,0.0,0.0,0.0,31.859887795898697,9.654348140593623,0.0,22.66222573506152,12.841643245852019,0.0,0.0,0.0,0.0,47.58,4.324258493532197,0.0,0.0,0.0,18.171732892913447,0.0,0.0,0.0,6.069221312792274,37.92910910869097,10.523783109476973,-0.5528472222222225,6.408812358276644,0.0,17.354451530612245,0.0,0.0,4.071666666666667,0.9679166666666665,0.0,0.0,0.6666666666666666,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.34236,45.91200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420-04-2,N#CN,4.118470337,7.097222222222222,1.25,7.097222222222222,1.25,0.29116796106751763,42.041,40.025,42.021798063999995,16.0,0.0,0.17317210874149724,-0.3372020950372943,0.3372020950372943,0.17317210874149724,2.0,2.0,2.0,2.475534205527556,24.264662506490403,2.7071067811865475,1.5245638646895836,1.5245638646895836,1.4142135623730951,0.5122819323447919,0.5122819323447919,0.12909944487358058,0.12909944487358058,0.0,0.0,0.0,0.0,-0.71,2.7548875021634682,2.29,1.29,1.2899999999999998,18.47172140631098,5.733667477162185,0.0,6.19315609577884,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,5.733667477162185,0.0,0.0,0.0,0.0,6.19315609577884,5.733667477162185,0.0,0.0,0.0,0.0,0.0,11.455047650517326,0.0,0.0,0.0,0.0,0.0,49.81,0.0,0.0,0.0,0.0,0.0,0.0,6.19315609577884,0.0,0.0,5.733667477162185,5.261891554738487,0.0,0.0,0.0,7.097222222222222,4.152777777777778,0.0,0.0,1.25,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.57382,9.8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317-18-6,N#CSCSC#N,6.326167702999999,7.883101851851852,0.5486111111111112,7.883101851851852,0.5486111111111112,0.3215945166813277,130.197,128.181,129.965940064,36.0,0.0,0.1337401779291566,-0.18512607183015872,0.18512607183015872,0.1337401779291566,1.1428571428571428,1.5714285714285714,1.8571428571428572,2.7683855790457867,95.08376481184145,5.535533905932738,3.4180305531141895,5.0510237149696415,3.414213562373095,1.4328121551534467,3.4040092744604236,0.5891004506276263,2.4744081330694256,0.2469505750713385,1.4479585064005627,0.08216741021891248,0.739506691970212,-0.32000000000000006,35.509609925153406,6.68,5.68,5.68,50.50051467029068,0.0,10.80250659322611,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,23.52376989878223,0.0,5.084885590567569,0.0,23.52376989878223,10.523783109476973,0.0,0.0,0.0,5.084885590567569,0.0,0.0,10.80250659322611,0.0,0.0,0.0,23.52376989878223,5.084885590567569,0.0,21.326289702703082,0.0,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0,5.084885590567569,23.52376989878223,0.0,0.0,10.80250659322611,0.0,10.523783109476973,0.0,2.157407407407407,0.0,20.00925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.37246,31.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
