,TargetID,TargetName,SMILES,AnalogSeriesID,pKi
1931,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCOCC4,7761,8.65
1932,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCC4CC4,7761,8.6
1933,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCCOC,7761,8.5
1934,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCc4ccccc4,7761,9.5
1935,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCc4ccncc4,7761,9.8
1936,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)Nc4ccccc4,7761,8.7
1937,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4c[nH]nc4,10543,9.05
1938,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cc(no4)Br,10543,8.74
1939,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cc(no4)C(=O)OC,10543,8.46
1940,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cc5c(nc4)OCO5,10543,9.09
1941,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccc(cc4)C#N,10543,9.16
1942,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccc(nc4)Cl,10543,9.6
1943,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccc(s4)C#N,10543,9.51
1944,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccccn4,10543,9.11
1945,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cccnc4,10543,9.98
1946,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cccs4,10543,9.0
1947,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccn5c(n4)ncn5,10543,9.16
1948,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccn[nH]4,10543,8.49
1949,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccncc4,10543,9.66
1950,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccoc4,10543,8.3
1951,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccsc4,10543,8.6
1952,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cn5c(n4)SCC5,10543,9.06
1953,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cnc(nc4)OC,10543,9.67
1954,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cnccn4,10543,9.96
1955,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4cncnc4,10543,9.71
1956,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4csc(n4)c5cc(nc(c5)Cl)Cl,24323,7.55
1957,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4csc(n4)c5ccccc5,24323,8.17
1958,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4nc5ccccc5s4,10543,8.53
1959,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)ccc(n3)c4nccs4,10543,9.38
1960,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3c(c2)cccn3,10543,8.13
1961,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N,4442,9.76
1962,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccccc2O,13466,7.35
1963,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccccc2OC,13466,7.48
1964,CHEMBL264,Histamine H3 receptor,CC1CCCN1Cc2ccc(cc2)c3ccc(cc3)C(Cc4ccccc4)N5CCCCC5,15339,8.25
1965,CHEMBL264,Histamine H3 receptor,CC1CCCN1Cc2ccc(cc2)c3ccc(cc3)CN4CCCCC4,4112,9.01
1966,CHEMBL264,Histamine H3 receptor,CC1CCCN1c2cc3c(nc2)nc(o3)N4CCC(CC4)N5CCCCC5,7833,6.82
1967,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OC4CCN(C4)C(C)C,484,6.63
1968,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OC4CCN(CC4)C(C)C,484,7.47
1969,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OC4CCN(CC4)CC(C)C,484,7.44
1970,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OCCC4CCCN4C,484,6.24
1971,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OCCCN4CCCCC4,484,8.15
1972,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OCCCN4CCOCC4,484,5.7
1973,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C(=O)c2ccc3cc(ccc3n2)OCCCN4CCCCC4,5794,6.52
1974,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)C2CCC(CC2)c3ccc(cc3)OCCCN4CCCCC4,3304,9.25
1975,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCCCCCOc2ccc(cc2)Cl,16925,6.33
1976,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCCCCCOc2cccc(c2)Cl,16925,6.09
1977,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCCCCOc2ccc(cc2)Cl,22123,6.72
1978,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCCCCOc2cccc(c2)Cl,22123,6.39
1979,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCOCCCOc2ccc(cc2)C(C)(C)C,1709,8.11
1980,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCOCCCOc2ccc(cc2)Cl,5551,8.46
1981,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCOCCCOc2cccc(c2)OC,630,7.73
1982,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)CCCOCCOc2cccc(c2)OC,642,8.14
1983,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)Cc2ccc(cc2)c3ccc(cc3)CN4CCC(CC4)C,4112,8.21
1984,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)Cc2ccc(cc2)c3ccc(cc3)CN4CCCCC4,4112,8.62
1985,CHEMBL264,Histamine H3 receptor,CC1CCN(CC1)c2ccc3cc(ccc3n2)CCN4CCCC4C,10543,10.3
1986,CHEMBL264,Histamine H3 receptor,CC1CN(C(=O)c2n1c3cc(c(cc3c2)OC4CCN(CC4)C(C)C)Br)CC5CC5,13677,8.7
1987,CHEMBL264,Histamine H3 receptor,CC1CN(CC(O1)C)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.28
1988,CHEMBL264,Histamine H3 receptor,CC1CNC(=O)c2n1c3cc(c(cc3c2)OC4CCN(CC4)C(C)C)Br,13677,8.4
1989,CHEMBL264,Histamine H3 receptor,CC1COCCN1CCCOc2ccc3c(c2)CN(CC3c4ccc(cc4)OC)C,8734,8.21
1990,CHEMBL264,Histamine H3 receptor,CC1Cn2c3ccc(cc3cc2C(=O)N1)OC4CCN(CC4)C(C)C,15207,8.13
1991,CHEMBL264,Histamine H3 receptor,CC1Cn2c3ccc(cc3cc2C(=O)N1CC4CC4)OC5CCN(CC5)C(C)C,15207,8.3
1992,CHEMBL264,Histamine H3 receptor,CC=CCNC(=O)OCCCc1c[nH]cn1,18391,7.27
1993,CHEMBL264,Histamine H3 receptor,CCC(C)C(C(=O)N(C)C1CCC2(C3CCC45CN(C(C4CCC5C3CC=C2C1)C)C)C)N,5651,9.54
1994,CHEMBL264,Histamine H3 receptor,CCC(C)N1CCC(CC1)Oc2ccc(cc2)C#N,21968,7.82
1995,CHEMBL264,Histamine H3 receptor,CCC(C)NC(=O)OCCCc1c[nH]cn1,18391,7.58
1996,CHEMBL264,Histamine H3 receptor,CCC(CC)N1CCN(CC1)C(=O)CCC(=O)c2ccc(cc2)Cl,24184,9.06
1997,CHEMBL264,Histamine H3 receptor,CCC(CC)N1CCN(CC1)c2ccc3ccccc3n2,5075,8.54
1998,CHEMBL264,Histamine H3 receptor,CCC(CO)NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)CCN3CCCC3C,7761,8.2
1999,CHEMBL264,Histamine H3 receptor,CCC(COc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4)O,19953,7.7
2000,CHEMBL264,Histamine H3 receptor,CCC1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N,4442,8.06
2001,CHEMBL264,Histamine H3 receptor,CCC=CCCNC(=O)OCCCc1c[nH]cn1,18391,7.09
2002,CHEMBL264,Histamine H3 receptor,CCC=CCNC(=O)OCCCc1c[nH]cn1,18391,7.57
2003,CHEMBL264,Histamine H3 receptor,CCCC=CCNC(=O)OCCCc1c[nH]cn1,18391,7.12
2004,CHEMBL264,Histamine H3 receptor,CCCCC(c1ccc(cc1)c2ccc(cc2)CN3CCCCC3)N4CCCC4C,21894,8.74
2005,CHEMBL264,Histamine H3 receptor,CCCCC(c1ccc(cc1)c2ccc(cc2)CN3CCCCC3)N4CCCCC4,21894,8.89
2006,CHEMBL264,Histamine H3 receptor,CCCCC(c1ccc(cc1)c2ccc(cc2)CN3CCCCC3)N4CCCCC4C,21894,8.56
2007,CHEMBL264,Histamine H3 receptor,CCCCN(C)Cc1ccc(cc1)OC2CCN(CC2)C(C)C,21586,8.83
2008,CHEMBL264,Histamine H3 receptor,CCCCN1CC2CCN(C2C1)c3ccc(cc3)c4ccc(cc4)C#N,12513,6.26
2009,CHEMBL264,Histamine H3 receptor,CCCCN1CCCC1Cn2c(=O)c3c(cccn3)c(n2)Cc4ccc(cc4)Cl,16539,6.2
2010,CHEMBL264,Histamine H3 receptor,CCCCN1CCCC1Cn2c(=O)c3ccccc3c(n2)Cc4ccc(cc4)Cl,5518,6.36
2011,CHEMBL264,Histamine H3 receptor,CCCCN1CCCC1Cn2c(=O)c3cccnc3c(n2)Cc4ccc(cc4)Cl,16515,6.2
2012,CHEMBL264,Histamine H3 receptor,CCCCN1CCCC1Cn2c(=O)c3ccncc3c(n2)Cc4ccc(cc4)Cl,16513,6.2
2013,CHEMBL264,Histamine H3 receptor,CCCCNC(=NC1CCCC1)SCCCc2c[nH]cn2,19436,7.33
2014,CHEMBL264,Histamine H3 receptor,CCCCNC(=NCc1ccc(c(c1)Cl)Cl)SCCCc2c[nH]cn2,19436,8.33
2015,CHEMBL264,Histamine H3 receptor,CCCCNC(=NCc1ccc(cc1)Cl)SCCCc2c[nH]cn2,19436,8.31
2016,CHEMBL264,Histamine H3 receptor,CCCCNC1CCC(CC1)c2ccc(cc2)OCCCN3CCCCC3,3304,9.23
2017,CHEMBL264,Histamine H3 receptor,CCCCNCCCCCc1c[nH]cn1,1508,8.4
2018,CHEMBL264,Histamine H3 receptor,CCCCNCCCCc1c[nH]cn1,11545,8.2
2019,CHEMBL264,Histamine H3 receptor,CCCCc1c[nH]cn1,11545,7.6
2020,CHEMBL264,Histamine H3 receptor,CCCN(C)CCc1ccc2cc(ccc2c1)c3ccc(cc3)C#N,4442,8.68
2021,CHEMBL264,Histamine H3 receptor,CCCN(CCC)Cc1ccc(cc1)c2ccc(cc2)CCN3CCCCC3,8387,8.41
2022,CHEMBL264,Histamine H3 receptor,CCCN(CCC)Cc1ccc(cc1)c2ccc(cc2)CN(CCC)CCC,4112,8.03
2023,CHEMBL264,Histamine H3 receptor,CCCN(CCC)Cc1ccc(cc1)c2ccc(cc2)CN3CCCCC3,4112,8.76
2024,CHEMBL264,Histamine H3 receptor,CCCN1CC2CCN(C2C1)c3ccc(cc3)c4ccc(cc4)C#N,12513,7.15
2025,CHEMBL264,Histamine H3 receptor,CCCN1CCC(C1)N(C)C(=O)c2ccc(cc2)n3c(nc4c3cccc4)C,6792,7.77
2026,CHEMBL264,Histamine H3 receptor,CCCN1CCC(CC1)Oc2ccc(cc2)C#N,21968,6.97
2027,CHEMBL264,Histamine H3 receptor,CCCNCCCCCc1c[nH]cn1,1508,8.3
2028,CHEMBL264,Histamine H3 receptor,CCCNCCCCc1c[nH]cn1,11545,8.1
2029,CHEMBL264,Histamine H3 receptor,CCCNS(=O)(=O)c1ccc(cc1)c2ccc(cc2)CCN3CCCC3C,7761,8.37
2030,CHEMBL264,Histamine H3 receptor,CCCn1c(=O)c2ccccc2nc1c3ccc(cc3)OCCCN4CCCCC4,9211,9.81
2031,CHEMBL264,Histamine H3 receptor,CCCn1c(=O)c2ccsc2c(n1)c3ccc(cc3)OCCCN4CCC(CC4)C,5664,7.64
2032,CHEMBL264,Histamine H3 receptor,CCCn1c(=O)c2ccsc2c(n1)c3ccc(cc3)OCCCN4CCCC4C,5664,8.82
2033,CHEMBL264,Histamine H3 receptor,CCN(C)C(=O)c1ccc(nc1)Oc2ccc3c(c2)CCN(CC3)C4CCC4,9510,9.2
2034,CHEMBL264,Histamine H3 receptor,CCN(C)C1CCN(C1)C(=O)c2ccc(cc2)Cn3c4ccccc4nc3c5ccccc5,22312,7.04
2035,CHEMBL264,Histamine H3 receptor,CCN(C1CCN(C1)C(C)C)C(=O)c2ccc(cc2)n3c(nc4c3cccc4)C,14902,7.72
2036,CHEMBL264,Histamine H3 receptor,CCN(C1CCN(C1)C2CCC2)C(=O)c3ccc(cc3)n4c(nc5c4cccc5)C,14902,7.82
2037,CHEMBL264,Histamine H3 receptor,CCN(C1CCN(C1)C2CCCC2)C(=O)c3ccc(cc3)n4c(nc5c4cccc5)C,14902,7.59
2038,CHEMBL264,Histamine H3 receptor,CCN1CCN(CC1)c2ccc3ccccc3n2,5075,8.22
2039,CHEMBL264,Histamine H3 receptor,CCN1CCN(CC1)c2nnc(s2)c3ccc(cc3)OC,3559,6.79
2040,CHEMBL264,Histamine H3 receptor,CCN1CCOC(C1)COc2ccc(cc2)CN3CCOCC3,21632,6.78
2041,CHEMBL264,Histamine H3 receptor,CCN1CCc2c(cccc2OCCCN3CCCCC3)C1,23666,7.08
2042,CHEMBL264,Histamine H3 receptor,CCN1CCc2c(nc(s2)OCCCN3CCCCC3)C1,144,7.85
2043,CHEMBL264,Histamine H3 receptor,CCN1CCc2cc(ccc2C1)OCCCN3CCCCC3,7072,9.27
2044,CHEMBL264,Histamine H3 receptor,CCN1CCc2ccc(cc2C1)OCCCN3CCCCC3,5757,9.47
2045,CHEMBL264,Histamine H3 receptor,CCN1CCc2ccc(cc2CC1)OCCCN3CCCCC3,23333,9.59
2046,CHEMBL264,Histamine H3 receptor,CCN1CCc2cccc(c2C1)OCCCN3CCCCC3,15248,7.02
2047,CHEMBL264,Histamine H3 receptor,CCNC(=O)C1CC(C1)(c2ccc(c(c2)F)CN3CCCC3)F,23765,8.7
2048,CHEMBL264,Histamine H3 receptor,CCNC(=O)C1CCN(CC1)Cc2ccc(cc2)OCCCN3CCCCC3,23663,8.53
2049,CHEMBL264,Histamine H3 receptor,CCOC(=O)N1CCN(CC1)CC(=O)c2ccc(cc2)OCCCN3CCCC3C,17039,8.4
2050,CHEMBL264,Histamine H3 receptor,CCOC(=O)c1c(noc1c2ccc3cc(ccc3n2)CCN4CCCC4C)C,10686,9.15
2051,CHEMBL264,Histamine H3 receptor,CCOC(=O)c1cc(on1)c2ccc3cc(ccc3n2)CCN4CCCC4C,10543,8.46
2052,CHEMBL264,Histamine H3 receptor,CCOC1Nc2cc(ccc2N1c3ccc(cc3)OCCCN4CCCCC4)F,9932,7.82
2053,CHEMBL264,Histamine H3 receptor,CCOc1ccc(cc1)C2CN(Cc3c2ccc(c3)OCCCN4CCC(CC4)F)C,8734,8.14
2054,CHEMBL264,Histamine H3 receptor,CCOc1ccc(cc1)Cc2c3ccccc3c(=O)n(n2)CC4CCCN4C,12469,6.5
2055,CHEMBL264,Histamine H3 receptor,CCOc1ccc(nn1)n2c(c(cn2)c3ccc4cc(ccc4n3)CCN5CCCC5C)C,5774,9.72
2056,CHEMBL264,Histamine H3 receptor,CCOc1ccccc1OCC2CN(CCO2)C(C)C,24103,5.05
2057,CHEMBL264,Histamine H3 receptor,CCOc1ccccc1OCC2CN(CCO2)C3CCC3,24103,5.15
2058,CHEMBL264,Histamine H3 receptor,CCOc1ccccc1OCC2CN(CCO2)C3CCCC3,24103,5.28
2059,CHEMBL264,Histamine H3 receptor,CCS(=O)(=O)N(C)C1CCC2(C3CCC45CN(C(C4CCC5C3CC=C2C1)C)C)C,5651,7.63
2060,CHEMBL264,Histamine H3 receptor,CCS(=O)(=O)N1CCC(CC1)Oc2ccc3c(c2)CCC4(O3)CCN(CC4)C5CCC5,19953,8.15
2061,CHEMBL264,Histamine H3 receptor,CCSC1Nc2cc(ccc2N1c3ccc(cc3)OCCCN4CCCCC4)F,9932,8.59
2062,CHEMBL264,Histamine H3 receptor,CN1C(=O)C2CC2C(=N1)c3ccc(cc3)OC4CCN(CC4)C5CCC5,4776,8.4
2063,CHEMBL264,Histamine H3 receptor,CN1C(=O)C2CC2C(=N1)c3ccc(cc3)OC4CCN(CC4)C5CCCC5,4776,8.44
2064,CHEMBL264,Histamine H3 receptor,CN1C(=O)C2CCCC2C(=N1)c3ccc(cc3)OCCCN4CCCCC4,14615,8.64
2065,CHEMBL264,Histamine H3 receptor,CNc1ccc(cc1)N2CCC(CC2)Cc3c[nH]cn3,7836,8.8
2066,CHEMBL264,Histamine H3 receptor,COC(=O)C1CCN(CC1)CCCOc2ccc(cc2)n3c4ccc(cc4nc3c5ccccn5)F,3097,7.8
2067,CHEMBL264,Histamine H3 receptor,COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4ccc(cc4)F,9964,8.82
2068,CHEMBL264,Histamine H3 receptor,COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4cccc(c4)F,9964,8.8
2069,CHEMBL264,Histamine H3 receptor,COC1(CCCN(C1)c2nnc(s2)N3CCC(CC3)N4CCCCC4)c5ccccn5,22981,7.96
2070,CHEMBL264,Histamine H3 receptor,COC1CCCN(C1)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.43
2071,CHEMBL264,Histamine H3 receptor,COC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OCCCN4CCCCC4,484,7.52
2072,CHEMBL264,Histamine H3 receptor,COCC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCOCC3,8663,5.93
2073,CHEMBL264,Histamine H3 receptor,COCCN1CCCC1Cn2c(=O)c3c(cccn3)c(n2)Cc4ccc(cc4)Cl,16539,6.2
2074,CHEMBL264,Histamine H3 receptor,COCCN1CCCC1Cn2c(=O)c3ccccc3c(n2)Cc4ccc(cc4)Cl,5518,6.4
2075,CHEMBL264,Histamine H3 receptor,COCCN1CCCC1Cn2c(=O)c3cccnc3c(n2)Cc4ccc(cc4)Cl,16515,6.2
2076,CHEMBL264,Histamine H3 receptor,COCCN1CCCC1Cn2c(=O)c3ccncc3c(n2)Cc4ccc(cc4)Cl,16513,6.2
2077,CHEMBL264,Histamine H3 receptor,COCCNCc1cc(no1)OCCCN2CCCCC2,6575,7.1
2078,CHEMBL264,Histamine H3 receptor,COCCOc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4,19953,7.38
2079,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)C2CNCc3c2cnc(c3)OCCCN4CCCCC4,3266,8.4
2080,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)C2CNCc3c2cnc(c3)OCCCN4CCOCC4,3266,7.37
2081,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)CCN2CCCC2,9756,7.39
2082,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)CCNC(=N)SCCCc2c[nH]cn2,10424,7.7
2083,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)CNC(=N)SCCCc2c[nH]cn2,19436,8.1
2084,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)CNC(=O)N(c2ccc(cc2)Br)C3CCN(CC3)C4CCCC4,15079,7.33
2085,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)CNC(=O)N2CCCC2CN3CCCC3,16903,6.53
2086,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)Cc2c3ccccc3c(=O)n(n2)CC4CCCN4CCCCc5ccc(cc5)OCCCN6CCCCCC6,20980,9.5
2087,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)N2CCC(CC2)Cc3c[nH]cn3,7836,8.27
2088,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)OCCCc2c[nH]cn2,14357,7.33
2089,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)c2nnc(s2)N3CCC(CC3)N4CCCC4,225,6.22
2090,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.4
2091,CHEMBL264,Histamine H3 receptor,COc1ccc(cc1)c2nnc(s2)N3CCN(CC3)C4CCCC4,3559,6.74
2092,CHEMBL264,Histamine H3 receptor,COc1ccc(cn1)c2cc3c(cn2)nc(s3)N4CCC(CC4)N5CCCCC5,12117,7.03
2093,CHEMBL264,Histamine H3 receptor,COc1ccc(cn1)c2cc3c(nc2)nc(s3)N4CCC(CC4)N5CCCCC5,3995,7.46
2094,CHEMBL264,Histamine H3 receptor,COc1ccc2c(c1)CCCN(C2)C3CCN(CC3)C(=O)C4(CCN(CC4)Cc5ccnc(c5)N)F,9195,9.0
2095,CHEMBL264,Histamine H3 receptor,COc1ccc2c(c1)CN(CCC2)C3CCN(CC3)C(=O)C4(CCN(CC4)Cc5ccnc(c5)N)F,9195,8.7
2096,CHEMBL264,Histamine H3 receptor,COc1ccc2c(c1)c(c[nH]2)CCN(CC=C)CC=C,14839,5.77
2097,CHEMBL264,Histamine H3 receptor,COc1ccc2c(c1)cc([nH]2)CCN3CCCC3,83,6.64
2098,CHEMBL264,Histamine H3 receptor,COc1ccc2c(c1)ccc(n2)N3CCN(CC3)C4CC4,5075,8.52
2099,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)C2CN3CCCC3c4c2ccc(c4)OCCCN5CCCCC5,11637,8.45
2100,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)CNC(=O)N2CCCC2CN3CCCC3,16903,6.73
2101,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)OC2CC(NC2)C(=O)N3CCCN(CC3)C4CCC4,9964,8.3
2102,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)OCCCOCCCN2CCCCCC2,630,8.49
2103,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)OCCOCCCN2CCCCCC2,642,7.21
2104,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)c2cc3c(cn2)nc(s3)N4CCC(CC4)N5CCCCC5,12117,6.64
2105,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)c2cc3c(nc2)nc(s3)N4CCC(CC4)N5CCCCC5,3995,6.85
2106,CHEMBL264,Histamine H3 receptor,COc1cccc(c1)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.5
2107,CHEMBL264,Histamine H3 receptor,COc1cccc(n1)c2cc3c(nc2)nc(o3)N4CCC(CC4)N5CCCCC5,7833,7.64
2108,CHEMBL264,Histamine H3 receptor,COc1cccc(n1)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,8.46
2109,CHEMBL264,Histamine H3 receptor,COc1ccccc1CCN2CCCC2,23051,6.47
2110,CHEMBL264,Histamine H3 receptor,COc1ccccc1c2ccc(cc2)OCCCN3CCCCC3,2117,8.66
2111,CHEMBL264,Histamine H3 receptor,COc1ccccc1c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.4
2112,CHEMBL264,Histamine H3 receptor,COc1ccnc2c1cccc2c3cc4c(nc3)nc(o4)N5CCC(CC5)N6CCCCC6,7833,7.1
2113,CHEMBL264,Histamine H3 receptor,COc1ncc(s1)c2nnc(s2)N3CCC(CC3)N4CCCCC4,225,7.55
2114,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)CCCOc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4,19953,8.0
2115,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)CCOc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4,19953,7.41
2116,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4ccc(cc4)F,9964,8.92
2117,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCC(CC1)N(c2ccc(cc2)Cl)C(=O)NCc3ccc(cc3)F,19507,6.07
2118,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCC(CC1)Oc2ccc3c(c2)CCC4(O3)CCN(CC4)C5CCC5,19953,8.15
2119,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCC(CC1)Oc2ccc3c(c2)CCN(CC3)C4CCC4,3940,9.1
2120,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCCc2cc(ccc2C1)OCCCN3CCCCC3,8035,8.54
2121,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCc2ccc(cc2C1)OCCCN3CCCCC3,5757,7.62
2122,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)N1CCc2ccc(cc2CC1)OCCCN3CCCCC3,23333,7.92
2123,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)c1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCC5,11561,8.9
2124,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)c1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCCC5,11561,9.1
2125,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)c1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCC4,11561,8.6
2126,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)c1cccc(c1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCCC5,11561,8.0
2127,CHEMBL264,Histamine H3 receptor,CS(=O)(=O)c1cccc(c1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCC4,11561,8.5
2128,CHEMBL264,Histamine H3 receptor,CSCCCOc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4,19953,7.82
2129,CHEMBL264,Histamine H3 receptor,CSCCOc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4,19953,7.42
